eMessageInfo	2026-04-09-06:47:07.024	Mover_ID_3	fbSendToModuloPosCa	0	PROGRESS_DONE: _rModActPos: 5699.99855365177 .ActVelo: -2.69864591405703
eMessageInfo	2026-04-09-06:47:07.030	Mover_ID_4	fbSendToModuloPosCa	0	PROGRESS_DONE: _rModActPos: 5600.00071631449 .ActVelo: 2.04626357772016
eMessageInfo	2026-04-09-06:47:07.036	Mover_ID_5	fbSendToModuloPosCa	0	PROGRESS_DONE: _rModActPos: 5499.9993553866 .ActVelo: 3.22194650122715
eMessageInfo	2026-04-09-06:47:07.042	Mover_ID_6	fbSendToModuloPosCa	0	PROGRESS_DONE: _rModActPos: 5400.00340300119 .ActVelo: 3.51684899389992
eMessageInfo	2026-04-09-06:47:07.048	Mover_ID_7	fbSendToModuloPosCa	0	PROGRESS_DONE: _rModActPos: 5300.00411302923 .ActVelo: 2.58241986422327
eMessageInfo	2026-04-09-06:47:07.054	Mover_ID_8	fbSendToModuloPosCa	0	PROGRESS_DONE: _rModActPos: 5200.00416845449 .ActVelo: -6.26323278805816e-1
eMessageInfo	2026-04-09-06:47:07.060	Mover_ID_9	fbSendToModuloPosCa	0	PROGRESS_DONE: _rModActPos: 5100.00231610804 .ActVelo: -4.46786348572801
eMessageInfo	2026-04-09-06:47:07.066	Mover_ID_10	fbSendToModuloPosCa	0	PROGRESS_DONE: _rModActPos: 5000.00123949609 .ActVelo: -2.76616762006708
eMessageInfo	2026-04-09-06:47:07.420	Mover_ID_2	fbSendToAbsPosCa	0	PROGRESS_DONE: .SetPos: 5910.0 .ActVelo: -4.83404282166547
eMessageInfo	2026-04-09-06:47:07.426	Mover_ID_3	fbSendToAbsPosCa	0	PROGRESS_DONE: .SetPos: 5810.0 .ActVelo: -3.24877507888254e-1
eMessageInfo	2026-04-09-06:47:07.432	Mover_ID_4	fbSendToAbsPosCa	0	PROGRESS_DONE: .SetPos: 5710.0 .ActVelo: 8.03578536406148e-1
eMessageInfo	2026-04-09-06:47:07.438	Mover_ID_5	fbSendToAbsPosCa	0	PROGRESS_DONE: .SetPos: 5610.0 .ActVelo: -3.03064620281843
eMessageInfo	2026-04-09-06:47:07.444	Mover_ID_6	fbSendToAbsPosCa	0	PROGRESS_DONE: .SetPos: 5510.0 .ActVelo: -3.86567517588302
eMessageInfo	2026-04-09-06:47:07.450	Mover_ID_7	fbSendToAbsPosCa	0	PROGRESS_DONE: .SetPos: 5410.0 .ActVelo: 1.14248628448415
eMessageInfo	2026-04-09-06:47:07.456	Mover_ID_8	fbSendToAbsPosCa	0	PROGRESS_DONE: .SetPos: 5310.0 .ActVelo: 5.72513202018983
eMessageInfo	2026-04-09-06:47:07.462	Mover_ID_9	fbSendToAbsPosCa	0	PROGRESS_DONE: .SetPos: 5210.0 .ActVelo: -3.14780995416671
eMessageInfo	2026-04-09-06:47:07.468	Mover_ID_10	fbSendToAbsPosCa	0	PROGRESS_DONE: .SetPos: 5110.0 .ActVelo: -2.12065902241349
eMessageInfo	2026-04-09-06:47:07.470	XtsTransportUnit_ID_1	TransportUnit_Start	0	State: TRANSPORT_START: PROGRESS_DONE
eMessageInfo	2026-04-09-06:47:07.478	XtsStation_ID_1	StationControl	0	STATION_ENABLE
eMessageInfo	2026-04-09-06:47:07.478	XtsStation_ID_2	StationControl	0	STATION_ENABLE
eMessageInfo	2026-04-09-06:47:07.478	XtsStation_ID_3	StationControl	0	STATION_ENABLE
eMessageInfo	2026-04-09-06:47:07.478	XtsStation_ID_4	StationControl	0	STATION_ENABLE
eMessageInfo	2026-04-09-06:47:07.478	XtsStation_ID_5	StationControl	0	STATION_ENABLE
eMessageVerbose	2026-04-09-06:47:07.480	XtsStation_ID_1	StationState	0	STATION_DETECT_MOVER
eMessageVerbose	2026-04-09-06:47:07.480	XtsStation_ID_1	StationGetHead	0	STATION_DETECT_MOVER: PROGRESS_BUSY
eMessageInfo	2026-04-09-06:47:07.480	XtsStation_ID_1	StationGetHead	1	
eMessageVerbose	2026-04-09-06:47:07.480	XtsStation_ID_1	StationState	1	STATION_DETECT_MOVER: PROGRESS_PREPARE
eMessageInfo	2026-04-09-06:47:07.480	XtsStation_ID_1	StationState	1	STATION_MOVER_ENTER: PROGRESS_INIT: nMask: 00000001
eMessageVerbose	2026-04-09-06:47:07.480	XtsStation_ID_2	StationState	0	STATION_DETECT_MOVER
eMessageVerbose	2026-04-09-06:47:07.480	XtsStation_ID_3	StationState	0	STATION_DETECT_MOVER
eMessageVerbose	2026-04-09-06:47:07.480	XtsStation_ID_4	StationState	0	STATION_DETECT_MOVER
eMessageVerbose	2026-04-09-06:47:07.480	XtsStation_ID_5	StationState	0	STATION_DETECT_MOVER
eMessageInfo	2026-04-09-06:47:07.482	XtsStation_ID_1	StationControl	0	STATION_MOVER_ENTER
eMessageVerbose	2026-04-09-06:47:07.482	XtsStation_ID_1	StationState	1	STATION_MOVER_ENTER: PROGRESS_BUSY
eMessageVerbose	2026-04-09-06:47:07.482	Mover_ID_1	fbMoveToPosCa	0	PROGRESS_PREPARE: stMoveData.rPos: 375.0
eMessageVerbose	2026-04-09-06:47:07.484	Mover_ID_1	fbMoveToPosCa	0	PROGRESS_WORKING: .ModuloActPos: 10.0029972382936
eMessageInfo	2026-04-09-06:47:07.880	Mover_ID_1	fbMoveToPosCa	0	PROGRESS_DONE: ModActPos: 375.000207224097
eMessageInfo	2026-04-09-06:47:07.880	XtsStation_ID_1	StationState	1	STATION_PROCESS_START: 
eMessageInfo	2026-04-09-06:47:07.882	XtsStation_ID_1	StationControl	0	STATION_PROCESS_START
eMessageVerbose	2026-04-09-06:47:07.882	XtsStation_ID_1	StationState	1	STATION_PROCESS_DONE: 
eMessageInfo	2026-04-09-06:47:08.534	XtsStation_ID_1	StationControl	0	STATION_MOVER_OUT
eMessageVerbose	2026-04-09-06:47:08.534	XtsStation_ID_1	StationRemoveHeadValue	1	
eMessageInfo	2026-04-09-06:47:08.534	XtsStation_ID_1	StationState	1	STATION_MOVER_RELEASE: 
eMessageInfo	2026-04-09-06:47:08.648	Mover_ID_1	fbSendToModuloPosCa	0	PROGRESS_DONE: _rModActPos: 452.127976190476 .ActVelo: 1248.7803125297
eMessageInfo	2026-04-09-06:47:08.648	XtsStation_ID_1	StationAddTail	1	TargetStation: 2
eMessageVerbose	2026-04-09-06:47:08.648	XtsStation_ID_2	StationGetHead	0	STATION_DETECT_MOVER: PROGRESS_BUSY
eMessageInfo	2026-04-09-06:47:08.648	XtsStation_ID_2	StationGetHead	1	
eMessageVerbose	2026-04-09-06:47:08.648	XtsStation_ID_2	StationState	1	STATION_DETECT_MOVER: PROGRESS_PREPARE
eMessageInfo	2026-04-09-06:47:08.648	XtsStation_ID_2	StationState	1	STATION_MOVER_ENTER: PROGRESS_INIT: nMask: 00000001
eMessageInfo	2026-04-09-06:47:08.650	XtsStation_ID_1	StationControl	0	STATION_MOVER_GONE
eMessageInfo	2026-04-09-06:47:08.650	XtsStation_ID_2	StationControl	0	STATION_MOVER_ENTER
eMessageVerbose	2026-04-09-06:47:08.650	XtsStation_ID_2	StationState	1	STATION_MOVER_ENTER: PROGRESS_BUSY
eMessageVerbose	2026-04-09-06:47:08.650	Mover_ID_1	fbMoveToPosCa	0	PROGRESS_PREPARE: stMoveData.rPos: 2125.0
eMessageInfo	2026-04-09-06:47:08.652	XtsStation_ID_1	StationControl	0	STATION_ENABLE
eMessageVerbose	2026-04-09-06:47:08.652	Mover_ID_1	fbMoveToPosCa	0	PROGRESS_WORKING: .ModuloActPos: 455.300685783924
eMessageVerbose	2026-04-09-06:47:08.654	XtsStation_ID_1	StationState	0	STATION_DETECT_MOVER
eMessageVerbose	2026-04-09-06:47:08.654	XtsStation_ID_1	StationGetHead	0	STATION_DETECT_MOVER: PROGRESS_BUSY
eMessageInfo	2026-04-09-06:47:08.654	XtsStation_ID_1	StationGetHead	2	
eMessageVerbose	2026-04-09-06:47:08.654	XtsStation_ID_1	StationState	2	STATION_DETECT_MOVER: PROGRESS_PREPARE
eMessageInfo	2026-04-09-06:47:08.654	XtsStation_ID_1	StationState	2	STATION_MOVER_ENTER: PROGRESS_INIT: nMask: 00000001
eMessageInfo	2026-04-09-06:47:08.656	XtsStation_ID_1	StationControl	0	STATION_MOVER_ENTER
eMessageVerbose	2026-04-09-06:47:08.656	XtsStation_ID_1	StationState	2	STATION_MOVER_ENTER: PROGRESS_BUSY
eMessageVerbose	2026-04-09-06:47:08.656	Mover_ID_2	fbMoveToPosCa	0	PROGRESS_PREPARE: stMoveData.rPos: 375.0
eMessageVerbose	2026-04-09-06:47:08.658	Mover_ID_2	fbMoveToPosCa	0	PROGRESS_WORKING: .ModuloActPos: 9.99975788788561
eMessageInfo	2026-04-09-06:47:09.054	Mover_ID_2	fbMoveToPosCa	0	PROGRESS_DONE: ModActPos: 375.000196769763
eMessageInfo	2026-04-09-06:47:09.054	XtsStation_ID_1	StationState	2	STATION_PROCESS_START: 
eMessageInfo	2026-04-09-06:47:09.056	XtsStation_ID_1	StationControl	0	STATION_PROCESS_START
eMessageVerbose	2026-04-09-06:47:09.056	XtsStation_ID_1	StationState	2	STATION_PROCESS_DONE: 
eMessageInfo	2026-04-09-06:47:09.708	XtsStation_ID_1	StationControl	0	STATION_MOVER_OUT
eMessageVerbose	2026-04-09-06:47:09.708	XtsStation_ID_1	StationRemoveHeadValue	2	
eMessageInfo	2026-04-09-06:47:09.708	XtsStation_ID_1	StationState	2	STATION_MOVER_RELEASE: 
eMessageInfo	2026-04-09-06:47:09.822	Mover_ID_2	fbSendToModuloPosCa	0	PROGRESS_DONE: _rModActPos: 452.127976190476 .ActVelo: 1255.9823507285
eMessageInfo	2026-04-09-06:47:09.822	XtsStation_ID_1	StationAddTail	2	TargetStation: 2
eMessageInfo	2026-04-09-06:47:09.824	XtsStation_ID_1	StationControl	0	STATION_MOVER_GONE
eMessageInfo	2026-04-09-06:47:09.826	XtsStation_ID_1	StationControl	0	STATION_ENABLE
eMessageVerbose	2026-04-09-06:47:09.828	XtsStation_ID_1	StationState	0	STATION_DETECT_MOVER
eMessageVerbose	2026-04-09-06:47:09.828	XtsStation_ID_1	StationGetHead	0	STATION_DETECT_MOVER: PROGRESS_BUSY
eMessageInfo	2026-04-09-06:47:09.828	XtsStation_ID_1	StationGetHead	3	
eMessageVerbose	2026-04-09-06:47:09.828	XtsStation_ID_1	StationState	3	STATION_DETECT_MOVER: PROGRESS_PREPARE
eMessageInfo	2026-04-09-06:47:09.828	XtsStation_ID_1	StationState	3	STATION_MOVER_ENTER: PROGRESS_INIT: nMask: 00000001
eMessageInfo	2026-04-09-06:47:09.830	XtsStation_ID_1	StationControl	0	STATION_MOVER_ENTER
eMessageVerbose	2026-04-09-06:47:09.830	XtsStation_ID_1	StationState	3	STATION_MOVER_ENTER: PROGRESS_BUSY
eMessageVerbose	2026-04-09-06:47:09.830	Mover_ID_3	fbMoveToPosCa	0	PROGRESS_PREPARE: stMoveData.rPos: 375.0
eMessageVerbose	2026-04-09-06:47:09.832	Mover_ID_3	fbMoveToPosCa	0	PROGRESS_WORKING: .ModuloActPos: 10.014135731768
eMessageInfo	2026-04-09-06:47:10.040	Mover_ID_1	fbMoveToPosCa	0	PROGRESS_DONE: ModActPos: 2124.99787700658
eMessageInfo	2026-04-09-06:47:10.040	XtsStation_ID_2	StationState	1	STATION_PROCESS_START: 
eMessageInfo	2026-04-09-06:47:10.042	XtsStation_ID_2	StationControl	0	STATION_PROCESS_START
eMessageVerbose	2026-04-09-06:47:10.042	XtsStation_ID_2	StationState	1	STATION_PROCESS_DONE: 
eMessageInfo	2026-04-09-06:47:10.228	Mover_ID_3	fbMoveToPosCa	0	PROGRESS_DONE: ModActPos: 375.008409217675
eMessageInfo	2026-04-09-06:47:10.228	XtsStation_ID_1	StationState	3	STATION_PROCESS_START: 
eMessageInfo	2026-04-09-06:47:10.230	XtsStation_ID_1	StationControl	0	STATION_PROCESS_START
eMessageVerbose	2026-04-09-06:47:10.230	XtsStation_ID_1	StationState	3	STATION_PROCESS_DONE: 
eMessageInfo	2026-04-09-06:47:10.694	XtsStation_ID_2	StationControl	0	STATION_MOVER_OUT
eMessageVerbose	2026-04-09-06:47:10.694	XtsStation_ID_2	StationRemoveHeadValue	1	
eMessageInfo	2026-04-09-06:47:10.694	XtsStation_ID_2	StationState	1	STATION_MOVER_RELEASE: 
eMessageInfo	2026-04-09-06:47:10.882	XtsStation_ID_1	StationControl	0	STATION_MOVER_OUT
eMessageVerbose	2026-04-09-06:47:10.882	XtsStation_ID_1	StationRemoveHeadValue	3	
eMessageInfo	2026-04-09-06:47:10.882	XtsStation_ID_1	StationState	3	STATION_MOVER_RELEASE: 
eMessageInfo	2026-04-09-06:47:10.996	Mover_ID_3	fbSendToModuloPosCa	0	PROGRESS_DONE: _rModActPos: 452.127976190476 .ActVelo: 1254.2244252593
eMessageInfo	2026-04-09-06:47:10.996	XtsStation_ID_1	StationAddTail	3	TargetStation: 2
eMessageInfo	2026-04-09-06:47:10.998	XtsStation_ID_1	StationControl	0	STATION_MOVER_GONE
eMessageInfo	2026-04-09-06:47:11.000	XtsStation_ID_1	StationControl	0	STATION_ENABLE
eMessageVerbose	2026-04-09-06:47:11.002	XtsStation_ID_1	StationState	0	STATION_DETECT_MOVER
eMessageVerbose	2026-04-09-06:47:11.002	XtsStation_ID_1	StationGetHead	0	STATION_DETECT_MOVER: PROGRESS_BUSY
eMessageInfo	2026-04-09-06:47:11.002	XtsStation_ID_1	StationGetHead	4	
eMessageVerbose	2026-04-09-06:47:11.002	XtsStation_ID_1	StationState	4	STATION_DETECT_MOVER: PROGRESS_PREPARE
eMessageInfo	2026-04-09-06:47:11.002	XtsStation_ID_1	StationState	4	STATION_MOVER_ENTER: PROGRESS_INIT: nMask: 00000001
eMessageInfo	2026-04-09-06:47:11.004	XtsStation_ID_1	StationControl	0	STATION_MOVER_ENTER
eMessageVerbose	2026-04-09-06:47:11.004	XtsStation_ID_1	StationState	4	STATION_MOVER_ENTER: PROGRESS_BUSY
eMessageVerbose	2026-04-09-06:47:11.004	Mover_ID_4	fbMoveToPosCa	0	PROGRESS_PREPARE: stMoveData.rPos: 375.0
eMessageVerbose	2026-04-09-06:47:11.006	Mover_ID_4	fbMoveToPosCa	0	PROGRESS_WORKING: .ModuloActPos: 10.010492412418
eMessageInfo	2026-04-09-06:47:11.028	Mover_ID_1	fbSendToModuloPosCa	0	PROGRESS_DONE: _rModActPos: 2477.12797619048 .ActVelo: 1249.4826305629
eMessageInfo	2026-04-09-06:47:11.028	XtsStation_ID_2	StationAddTail	1	TargetStation: 3
eMessageVerbose	2026-04-09-06:47:11.028	XtsStation_ID_3	StationGetHead	0	STATION_DETECT_MOVER: PROGRESS_BUSY
eMessageInfo	2026-04-09-06:47:11.028	XtsStation_ID_3	StationGetHead	1	
eMessageVerbose	2026-04-09-06:47:11.028	XtsStation_ID_3	StationState	1	STATION_DETECT_MOVER: PROGRESS_PREPARE
eMessageInfo	2026-04-09-06:47:11.028	XtsStation_ID_3	StationState	1	STATION_MOVER_ENTER: PROGRESS_INIT: nMask: 00000001
